timestamp,step,pair_name,spot_symbol,future_symbol,signal,status,failure_reason,spot_bid,spot_ask,spot_bid_size,spot_ask_size,future_bid,future_ask,future_bid_size,future_ask_size,long_spot_short_future_pct,short_spot_long_future_pct,mid_basis_pct,long_spot_short_future_ticks,short_spot_long_future_ticks,pricing_spot_tick_size,pricing_future_tick_size,position_quantity,position_direction,spot_tick_size,future_tick_size,time
1779325952259528000,752,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,6.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:32.259528+08:00
1779325953259528000,753,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,6.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:33.259528+08:00
1779325954259528000,754,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.050000000000004,46.1,1.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.024972855591748066,0.00868149755832878,-5.344000000000014,-13.341999999999986,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:34.259528+08:00
1779325955259528000,755,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.050000000000004,46.1,1.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.024972855591748066,0.00868149755832878,-5.344000000000014,-13.341999999999986,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:35.259528+08:00
1779325956259528000,756,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.050000000000004,46.1,1.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.024972855591748066,0.00868149755832878,-5.344000000000014,-13.341999999999986,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:36.259528+08:00
1779325957259528000,757,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.050000000000004,46.1,1.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.024972855591748066,0.00868149755832878,-5.344000000000014,-13.341999999999986,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:37.259528+08:00
1779325958259528000,758,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:38.259528+08:00
1779325959259528000,759,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:39.259528+08:00
1779325960259528000,760,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:40.259528+08:00
1779325961259528000,761,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:41.259528+08:00
1779325962259528000,762,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:42.259528+08:00
1779325963259528000,763,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,38.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:43.259528+08:00
1779325964259528000,764,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,37.0,32.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:44.259528+08:00
1779325965259528000,765,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.1,37.0,47.0,45.75,47.2,1.0,2.0,-0.0075921908893709636,0.02608695652173919,0.00922909880564613,-5.344000000000014,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:45.259528+08:00
1779325966259528000,766,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,29.0,4.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:46.259528+08:00
1779325967259528000,767,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,29.0,8.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:47.259528+08:00
1779325968259528000,768,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,29.0,14.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:48.259528+08:00
1779325969259528000,769,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,29.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:49.259528+08:00
1779325970259528000,770,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,29.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:50.259528+08:00
1779325971259528000,771,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:51.259528+08:00
1779325972259528000,772,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:52.259528+08:00
1779325973259528000,773,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:53.259528+08:00
1779325974259528000,774,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:54.259528+08:00
1779325975259528000,775,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:55.259528+08:00
1779325976259528000,776,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:56.259528+08:00
1779325977259528000,777,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:57.259528+08:00
1779325978259528000,778,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:58.259528+08:00
1779325979259528000,779,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,30.0,15.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:12:59.259528+08:00
1779325980259528000,780,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,32.0,26.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:00.259528+08:00
1779325981259528000,781,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:01.259528+08:00
1779325982259528000,782,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:02.259528+08:00
1779325983259528000,783,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:03.259528+08:00
1779325984259528000,784,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:04.259528+08:00
1779325985259528000,785,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:05.259528+08:00
1779325986259528000,786,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:06.259528+08:00
1779325987259528000,787,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:07.259528+08:00
1779325988259528000,788,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:08.259528+08:00
1779325989259528000,789,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,30.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:09.259528+08:00
1779325990259528000,790,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,46.0,46.050000000000004,31.0,31.0,45.75,47.2,1.0,3.0,-0.006514657980456118,0.02608695652173919,0.009777294948397516,-4.842000000000042,-13.840000000000027,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:10.259528+08:00
1779325991259528000,791,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,25.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:11.259528+08:00
1779325992259528000,792,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,25.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:12.259528+08:00
1779325993259528000,793,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,44.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:13.259528+08:00
1779325994259528000,794,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,47.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:14.259528+08:00
1779325995259528000,795,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:15.259528+08:00
1779325996259528000,796,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:16.259528+08:00
1779325997259528000,797,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:17.259528+08:00
1779325998259528000,798,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,7.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:18.259528+08:00
1779325999259528000,799,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:19.259528+08:00
1779326000259528000,800,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:20.259528+08:00
1779326001259528000,801,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:21.259528+08:00
1779326002259528000,802,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:22.259528+08:00
1779326003259528000,803,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:23.259528+08:00
1779326004259528000,804,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:24.259528+08:00
1779326005259528000,805,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:25.259528+08:00
1779326006259528000,806,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.150000000000006,1.0,1.0,-0.006521739130434721,0.026115342763873835,0.009787928221859768,-4.839999999999971,-13.838000000000028,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:26.259528+08:00
1779326007259528000,807,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:27.259528+08:00
1779326008259528000,808,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:28.259528+08:00
1779326009259528000,809,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,8.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:29.259528+08:00
1779326010259528000,810,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,5.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:30.259528+08:00
1779326011259528000,811,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:31.259528+08:00
1779326012259528000,812,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:32.259528+08:00
1779326013259528000,813,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:33.259528+08:00
1779326014259528000,814,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:34.259528+08:00
1779326015259528000,815,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:35.259528+08:00
1779326016259528000,816,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,48.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:36.259528+08:00
1779326017259528000,817,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,58.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:37.259528+08:00
1779326018259528000,818,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,15.0,58.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:38.259528+08:00
1779326019259528000,819,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,2.0,58.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:39.259528+08:00
1779326020259528000,820,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,2.0,58.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:40.259528+08:00
1779326021259528000,821,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,2.0,52.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:41.259528+08:00
1779326022259528000,822,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,12.0,52.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:42.259528+08:00
1779326023259528000,823,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,12.0,40.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:43.259528+08:00
1779326024259528000,824,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.95,46.0,12.0,40.0,45.7,47.1,1.0,2.0,-0.006521739130434721,0.02502720348204567,0.009244154431756482,-4.839999999999971,-13.337999999999985,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:44.259528+08:00
1779326025259528000,825,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,222.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:45.259528+08:00
1779326026259528000,826,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,222.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:46.259528+08:00
1779326027259528000,827,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,222.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:47.259528+08:00
1779326028259528000,828,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,222.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:48.259528+08:00
1779326029259528000,829,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,223.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:49.259528+08:00
1779326030259528000,830,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,223.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:50.259528+08:00
1779326031259528000,831,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,223.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:51.259528+08:00
1779326032259528000,832,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,223.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:52.259528+08:00
1779326033259528000,833,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,35.0,225.0,45.650000000000006,47.1,5.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:53.259528+08:00
1779326034259528000,834,1301_CFFG6,1301,CFFG6,HOLD,MARKET,,45.900000000000006,45.95,34.0,225.0,45.650000000000006,47.1,4.0,28.0,-0.006528835690968382,0.026143790849673106,0.009798584648883956,-4.837999999999972,-13.835999999999956,0.05,0.05,0.0,HOLD,0.05,0.05,2026-05-21 09:13:54.259528+08:00
