ev        , exch_ts            , local_ts           , px  , qty , order_id, ival, fval
3758096388, 1757377950092122000, 1757377950092122000, 1175,  187,        0,    0,    0
3758096388, 1757377950092122000, 1757377950092122000, 1170,  147,        0,    0,    0
3489660931, 1757377950092122000, 1757377950092122000, 1215,    0,        0,    0,    0
3489660932, 1757377950092122000, 1757377950092122000, 1195,   26,        0,    0,    0
3489660932, 1757377950092122000, 1757377950092122000, 1200, 1404,        0,    0,    0
3489660932, 1757377950092122000, 1757377950092122000, 1205, 1012,        0,    0,    0
3489660932, 1757377950092122000, 1757377950092122000, 1210, 1371,        0,    0,    0
3489660932, 1757377950092122000, 1757377950092122000, 1215,  453,        0,    0,    0
3758096387, 1757377955107725000, 1757377955107725000, 1170,    0,        0,    0,    0
3758096388, 1757377955107725000, 1757377955107725000, 1190,  464,        0,    0,    0
3758096388, 1757377955107725000, 1757377955107725000, 1185,  855,        0,    0,    0
3758096388, 1757377955107725000, 1757377955107725000, 1180,  276,        0,    0,    0
3758096388, 1757377955107725000, 1757377955107725000, 1175,  189,        0,    0,    0
3758096388, 1757377955107725000, 1757377955107725000, 1170,  147,        0,    0,    0
3489660931, 1757377955107725000, 1757377955107725000, 1215,    0,        0,    0,    0
3489660932, 1757377955107725000, 1757377955107725000, 1195,   27,        0,    0,    0
3489660932, 1757377955107725000, 1757377955107725000, 1200, 1415,        0,    0,    0
3489660932, 1757377955107725000, 1757377955107725000, 1205, 1016,        0,    0,    0
3489660932, 1757377955107725000, 1757377955107725000, 1210, 1374,        0,    0,    0
3489660932, 1757377955107725000, 1757377955107725000, 1215,  454,        0,    0,    0
3758096387, 1757377960124385000, 1757377960124385000, 1170,    0,        0,    0,    0
3758096388, 1757377960124385000, 1757377960124385000, 1190,  464,        0,    0,    0
3758096388, 1757377960124385000, 1757377960124385000, 1185,  855,        0,    0,    0
3758096388, 1757377960124385000, 1757377960124385000, 1180,  279,        0,    0,    0
3758096388, 1757377960124385000, 1757377960124385000, 1175,  189,        0,    0,    0
3758096388, 1757377960124385000, 1757377960124385000, 1170,  147,        0,    0,    0
3489660931, 1757377960124385000, 1757377960124385000, 1215,    0,        0,    0,    0
3489660932, 1757377960124385000, 1757377960124385000, 1195,   30,        0,    0,    0
3489660932, 1757377960124385000, 1757377960124385000, 1200, 1403,        0,    0,    0
3489660932, 1757377960124385000, 1757377960124385000, 1205, 1002,        0,    0,    0
3489660932, 1757377960124385000, 1757377960124385000, 1210, 1354,        0,    0,    0
3489660932, 1757377960124385000, 1757377960124385000, 1215,  454,        0,    0,    0
3758096387, 1757377965142041000, 1757377965142041000, 1170,    0,        0,    0,    0
3758096388, 1757377965142041000, 1757377965142041000, 1190,  466,        0,    0,    0
3758096388, 1757377965142041000, 1757377965142041000, 1185,  855,        0,    0,    0
3758096388, 1757377965142041000, 1757377965142041000, 1180,  300,        0,    0,    0
3758096388, 1757377965142041000, 1757377965142041000, 1175,  190,        0,    0,    0
3758096388, 1757377965142041000, 1757377965142041000, 1170,  148,        0,    0,    0
3489660931, 1757377965142041000, 1757377965142041000, 1215,    0,        0,    0,    0
3489660932, 1757377965142041000, 1757377965142041000, 1195,   31,        0,    0,    0
3489660932, 1757377965142041000, 1757377965142041000, 1200, 1424,        0,    0,    0
3489660932, 1757377965142041000, 1757377965142041000, 1205, 1002,        0,    0,    0
3489660932, 1757377965142041000, 1757377965142041000, 1210, 1359,        0,    0,    0
3489660932, 1757377965142041000, 1757377965142041000, 1215,  457,        0,    0,    0
3758096387, 1757377970158679000, 1757377970158679000, 1175,    0,        0,    0,    0
3758096388, 1757377970158679000, 1757377970158679000, 1195,   26,        0,    0,    0
3758096388, 1757377970158679000, 1757377970158679000, 1190,  466,        0,    0,    0
3758096388, 1757377970158679000, 1757377970158679000, 1185,  856,        0,    0,    0
3758096388, 1757377970158679000, 1757377970158679000, 1180,  320,        0,    0,    0
3758096388, 1757377970158679000, 1757377970158679000, 1175,  190,        0,    0,    0
3489660931, 1757377970158679000, 1757377970158679000, 1220,    0,        0,    0,    0
3489660932, 1757377970158679000, 1757377970158679000, 1200, 1440,        0,    0,    0
3489660932, 1757377970158679000, 1757377970158679000, 1205, 1003,        0,    0,    0
3489660932, 1757377970158679000, 1757377970158679000, 1210, 1370,        0,    0,    0
3489660932, 1757377970158679000, 1757377970158679000, 1215,  458,        0,    0,    0
3489660932, 1757377970158679000, 1757377970158679000, 1220,  625,        0,    0,    0
3758096387, 1757377975175339000, 1757377975175339000, 1175,    0,        0,    0,    0
3758096388, 1757377975175339000, 1757377975175339000, 1195,   25,        0,    0,    0
3758096388, 1757377975175339000, 1757377975175339000, 1190,  466,        0,    0,    0
3758096388, 1757377975175339000, 1757377975175339000, 1185,  858,        0,    0,    0
3758096388, 1757377975175339000, 1757377975175339000, 1180,  339,        0,    0,    0
3758096388, 1757377975175339000, 1757377975175339000, 1175,  190,        0,    0,    0
3489660931, 1757377975175339000, 1757377975175339000, 1220,    0,        0,    0,    0
3489660932, 1757377975175339000, 1757377975175339000, 1200, 1451,        0,    0,    0
3489660932, 1757377975175339000, 1757377975175339000, 1205, 1020,        0,    0,    0
3489660932, 1757377975175339000, 1757377975175339000, 1210, 1372,        0,    0,    0
3489660932, 1757377975175339000, 1757377975175339000, 1215,  459,        0,    0,    0
3489660932, 1757377975175339000, 1757377975175339000, 1220,  626,        0,    0,    0
3758096387, 1757377980190938000, 1757377980190938000, 1175,    0,        0,    0,    0
3758096388, 1757377980190938000, 1757377980190938000, 1195,   25,        0,    0,    0
3758096388, 1757377980190938000, 1757377980190938000, 1190,  466,        0,    0,    0
3758096388, 1757377980190938000, 1757377980190938000, 1185,  880,        0,    0,    0
3758096388, 1757377980190938000, 1757377980190938000, 1180,  339,        0,    0,    0
3758096388, 1757377980190938000, 1757377980190938000, 1175,  191,        0,    0,    0
3489660931, 1757377980190938000, 1757377980190938000, 1220,    0,        0,    0,    0
3489660932, 1757377980190938000, 1757377980190938000, 1200, 1464,        0,    0,    0
3489660932, 1757377980190938000, 1757377980190938000, 1205, 1036,        0,    0,    0
3489660932, 1757377980190938000, 1757377980190938000, 1210, 1377,        0,    0,    0
3489660932, 1757377980190938000, 1757377980190938000, 1215,  460,        0,    0,    0
3489660932, 1757377980190938000, 1757377980190938000, 1220,  627,        0,    0,    0
3758096387, 1757377985205558000, 1757377985205558000, 1175,    0,        0,    0,    0
3758096388, 1757377985205558000, 1757377985205558000, 1195,   19,        0,    0,    0
3758096388, 1757377985205558000, 1757377985205558000, 1190,  468,        0,    0,    0
3758096388, 1757377985205558000, 1757377985205558000, 1185,  921,        0,    0,    0
3758096388, 1757377985205558000, 1757377985205558000, 1180,  339,        0,    0,    0
3758096388, 1757377985205558000, 1757377985205558000, 1175,  192,        0,    0,    0
3489660931, 1757377985205558000, 1757377985205558000, 1220,    0,        0,    0,    0
3489660932, 1757377985205558000, 1757377985205558000, 1200, 1479,        0,    0,    0
3489660932, 1757377985205558000, 1757377985205558000, 1205, 1051,        0,    0,    0
3489660932, 1757377985205558000, 1757377985205558000, 1210, 1381,        0,    0,    0
3489660932, 1757377985205558000, 1757377985205558000, 1215,  493,        0,    0,    0
3489660932, 1757377985205558000, 1757377985205558000, 1220,  628,        0,    0,    0
3758096387, 1757377990223223000, 1757377990223223000, 1175,    0,        0,    0,    0
3758096388, 1757377990223223000, 1757377990223223000, 1195,   19,        0,    0,    0
3758096388, 1757377990223223000, 1757377990223223000, 1190,  468,        0,    0,    0
3758096388, 1757377990223223000, 1757377990223223000, 1185,  925,        0,    0,    0
3758096388, 1757377990223223000, 1757377990223223000, 1180,  341,        0,    0,    0
3758096388, 1757377990223223000, 1757377990223223000, 1175,  193,        0,    0,    0
3489660931, 1757377990223223000, 1757377990223223000, 1220,    0,        0,    0,    0
3489660932, 1757377990223223000, 1757377990223223000, 1200, 1496,        0,    0,    0
3489660932, 1757377990223223000, 1757377990223223000, 1205, 1059,        0,    0,    0
3489660932, 1757377990223223000, 1757377990223223000, 1210, 1386,        0,    0,    0
3489660932, 1757377990223223000, 1757377990223223000, 1215,  493,        0,    0,    0
3489660932, 1757377990223223000, 1757377990223223000, 1220,  629,        0,    0,    0
3758096387, 1757377995240683000, 1757377995240683000, 1175,    0,        0,    0,    0
3758096388, 1757377995240683000, 1757377995240683000, 1195,   19,        0,    0,    0
3758096388, 1757377995240683000, 1757377995240683000, 1190,  489,        0,    0,    0
3758096388, 1757377995240683000, 1757377995240683000, 1185,  925,        0,    0,    0
3758096388, 1757377995240683000, 1757377995240683000, 1180,  343,        0,    0,    0
3758096388, 1757377995240683000, 1757377995240683000, 1175,  193,        0,    0,    0
3489660931, 1757377995240683000, 1757377995240683000, 1220,    0,        0,    0,    0
3489660932, 1757377995240683000, 1757377995240683000, 1200, 1499,        0,    0,    0
3489660932, 1757377995240683000, 1757377995240683000, 1205, 1062,        0,    0,    0
3489660932, 1757377995240683000, 1757377995240683000, 1210, 1421,        0,    0,    0
3489660932, 1757377995240683000, 1757377995240683000, 1215,  492,        0,    0,    0
3489660932, 1757377995240683000, 1757377995240683000, 1220,  633,        0,    0,    0
3758096387, 1757378000257518000, 1757378000257518000, 1175,    0,        0,    0,    0
3758096388, 1757378000257518000, 1757378000257518000, 1195,  373,        0,    0,    0
3758096388, 1757378000257518000, 1757378000257518000, 1190,  489,        0,    0,    0
3758096388, 1757378000257518000, 1757378000257518000, 1185,  905,        0,    0,    0
3758096388, 1757378000257518000, 1757378000257518000, 1180,  344,        0,    0,    0
3758096388, 1757378000257518000, 1757378000257518000, 1175,  193,        0,    0,    0
3489660931, 1757378000257518000, 1757378000257518000, 1220,    0,        0,    0,    0
3489660932, 1757378000257518000, 1757378000257518000, 1200, 1495,        0,    0,    0
3489660932, 1757378000257518000, 1757378000257518000, 1205, 1070,        0,    0,    0
3489660932, 1757378000257518000, 1757378000257518000, 1210, 1424,        0,    0,    0
3489660932, 1757378000257518000, 1757378000257518000, 1215,  495,        0,    0,    0
3489660932, 1757378000257518000, 1757378000257518000, 1220,  634,        0,    0,    0
3758096387, 1757378005270632000, 1757378005270632000, 1175,    0,        0,    0,    0
3758096388, 1757378005270632000, 1757378005270632000, 1195,  373,        0,    0,    0
3758096388, 1757378005270632000, 1757378005270632000, 1190,  489,        0,    0,    0
3758096388, 1757378005270632000, 1757378005270632000, 1185,  905,        0,    0,    0
3758096388, 1757378005270632000, 1757378005270632000, 1180,  346,        0,    0,    0
3758096388, 1757378005270632000, 1757378005270632000, 1175,  194,        0,    0,    0
3489660931, 1757378005270632000, 1757378005270632000, 1220,    0,        0,    0,    0
3489660932, 1757378005270632000, 1757378005270632000, 1200, 1507,        0,    0,    0
3489660932, 1757378005270632000, 1757378005270632000, 1205, 1073,        0,    0,    0
3489660932, 1757378005270632000, 1757378005270632000, 1210, 1439,        0,    0,    0
3489660932, 1757378005270632000, 1757378005270632000, 1215,  497,        0,    0,    0
3489660932, 1757378005270632000, 1757378005270632000, 1220,  639,        0,    0,    0
3758096387, 1757378010286724000, 1757378010286724000, 1175,    0,        0,    0,    0
3758096388, 1757378010286724000, 1757378010286724000, 1195,  373,        0,    0,    0
3758096388, 1757378010286724000, 1757378010286724000, 1190,  489,        0,    0,    0
3758096388, 1757378010286724000, 1757378010286724000, 1185,  905,        0,    0,    0
3758096388, 1757378010286724000, 1757378010286724000, 1180,  350,        0,    0,    0
3758096388, 1757378010286724000, 1757378010286724000, 1175,  198,        0,    0,    0
3489660931, 1757378010286724000, 1757378010286724000, 1220,    0,        0,    0,    0
3489660932, 1757378010286724000, 1757378010286724000, 1200, 1528,        0,    0,    0
3489660932, 1757378010286724000, 1757378010286724000, 1205, 1075,        0,    0,    0
3489660932, 1757378010286724000, 1757378010286724000, 1210, 1455,        0,    0,    0
3489660932, 1757378010286724000, 1757378010286724000, 1215,  500,        0,    0,    0
3489660932, 1757378010286724000, 1757378010286724000, 1220,  641,        0,    0,    0
3758096387, 1757378015302312000, 1757378015302312000, 1175,    0,        0,    0,    0
3758096388, 1757378015302312000, 1757378015302312000, 1195,  364,        0,    0,    0
3758096388, 1757378015302312000, 1757378015302312000, 1190,  489,        0,    0,    0
3758096388, 1757378015302312000, 1757378015302312000, 1185,  905,        0,    0,    0
3758096388, 1757378015302312000, 1757378015302312000, 1180,  351,        0,    0,    0
3758096388, 1757378015302312000, 1757378015302312000, 1175,  197,        0,    0,    0
3489660931, 1757378015302312000, 1757378015302312000, 1220,    0,        0,    0,    0
3489660932, 1757378015302312000, 1757378015302312000, 1200, 1548,        0,    0,    0
3489660932, 1757378015302312000, 1757378015302312000, 1205, 1082,        0,    0,    0
3489660932, 1757378015302312000, 1757378015302312000, 1210, 1458,        0,    0,    0
3489660932, 1757378015302312000, 1757378015302312000, 1215,  502,        0,    0,    0
3489660932, 1757378015302312000, 1757378015302312000, 1220,  641,        0,    0,    0
3758096387, 1757378020318961000, 1757378020318961000, 1175,    0,        0,    0,    0
3758096388, 1757378020318961000, 1757378020318961000, 1195,  365,        0,    0,    0
3758096388, 1757378020318961000, 1757378020318961000, 1190,  490,        0,    0,    0
3758096388, 1757378020318961000, 1757378020318961000, 1185,  905,        0,    0,    0
3758096388, 1757378020318961000, 1757378020318961000, 1180,  353,        0,    0,    0
3758096388, 1757378020318961000, 1757378020318961000, 1175,  197,        0,    0,    0
3489660931, 1757378020318961000, 1757378020318961000, 1220,    0,        0,    0,    0
3489660932, 1757378020318961000, 1757378020318961000, 1200, 1568,        0,    0,    0
3489660932, 1757378020318961000, 1757378020318961000, 1205, 1083,        0,    0,    0
3489660932, 1757378020318961000, 1757378020318961000, 1210, 1460,        0,    0,    0
3489660932, 1757378020318961000, 1757378020318961000, 1215,  516,        0,    0,    0
3489660932, 1757378020318961000, 1757378020318961000, 1220,  643,        0,    0,    0
3758096387, 1757378025336637000, 1757378025336637000, 1175,    0,        0,    0,    0
3758096388, 1757378025336637000, 1757378025336637000, 1195,  360,        0,    0,    0
3758096388, 1757378025336637000, 1757378025336637000, 1190,  490,        0,    0,    0
3758096388, 1757378025336637000, 1757378025336637000, 1185,  906,        0,    0,    0
3758096388, 1757378025336637000, 1757378025336637000, 1180,  354,        0,    0,    0
3758096388, 1757378025336637000, 1757378025336637000, 1175,  197,        0,    0,    0
3489660931, 1757378025336637000, 1757378025336637000, 1220,    0,        0,    0,    0
3489660932, 1757378025336637000, 1757378025336637000, 1200, 1574,        0,    0,    0
3489660932, 1757378025336637000, 1757378025336637000, 1205, 1084,        0,    0,    0
3489660932, 1757378025336637000, 1757378025336637000, 1210, 1465,        0,    0,    0
3489660932, 1757378025336637000, 1757378025336637000, 1215,  529,        0,    0,    0
3489660932, 1757378025336637000, 1757378025336637000, 1220,  645,        0,    0,    0
3758096387, 1757378030354307000, 1757378030354307000, 1175,    0,        0,    0,    0
3758096388, 1757378030354307000, 1757378030354307000, 1195,  377,        0,    0,    0
3758096388, 1757378030354307000, 1757378030354307000, 1190,  494,        0,    0,    0
3758096388, 1757378030354307000, 1757378030354307000, 1185,  910,        0,    0,    0
3758096388, 1757378030354307000, 1757378030354307000, 1180,  356,        0,    0,    0
3758096388, 1757378030354307000, 1757378030354307000, 1175,  197,        0,    0,    0
3489660931, 1757378030354307000, 1757378030354307000, 1220,    0,        0,    0,    0
3489660932, 1757378030354307000, 1757378030354307000, 1200, 1588,        0,    0,    0
3489660932, 1757378030354307000, 1757378030354307000, 1205, 1095,        0,    0,    0
3489660932, 1757378030354307000, 1757378030354307000, 1210, 1474,        0,    0,    0
3489660932, 1757378030354307000, 1757378030354307000, 1215,  531,        0,    0,    0
3489660932, 1757378030354307000, 1757378030354307000, 1220,  646,        0,    0,    0
3758096387, 1757378035370713000, 1757378035370713000, 1175,    0,        0,    0,    0
3758096388, 1757378035370713000, 1757378035370713000, 1195,  318,        0,    0,    0
3758096388, 1757378035370713000, 1757378035370713000, 1190,  505,        0,    0,    0
3758096388, 1757378035370713000, 1757378035370713000, 1185,  910,        0,    0,    0
3758096388, 1757378035370713000, 1757378035370713000, 1180,  356,        0,    0,    0
3758096388, 1757378035370713000, 1757378035370713000, 1175,  197,        0,    0,    0
3489660931, 1757378035370713000, 1757378035370713000, 1220,    0,        0,    0,    0
3489660932, 1757378035370713000, 1757378035370713000, 1200, 1598,        0,    0,    0
3489660932, 1757378035370713000, 1757378035370713000, 1205, 1098,        0,    0,    0
3489660932, 1757378035370713000, 1757378035370713000, 1210, 1484,        0,    0,    0
3489660932, 1757378035370713000, 1757378035370713000, 1215,  531,        0,    0,    0
3489660932, 1757378035370713000, 1757378035370713000, 1220,  649,        0,    0,    0
3758096387, 1757378040387577000, 1757378040387577000, 1175,    0,        0,    0,    0
3758096388, 1757378040387577000, 1757378040387577000, 1195,  260,        0,    0,    0
3758096388, 1757378040387577000, 1757378040387577000, 1190,  516,        0,    0,    0
3758096388, 1757378040387577000, 1757378040387577000, 1185,  912,        0,    0,    0
3758096388, 1757378040387577000, 1757378040387577000, 1180,  356,        0,    0,    0
3758096388, 1757378040387577000, 1757378040387577000, 1175,  197,        0,    0,    0
3489660931, 1757378040387577000, 1757378040387577000, 1220,    0,        0,    0,    0
3489660932, 1757378040387577000, 1757378040387577000, 1200, 1620,        0,    0,    0
3489660932, 1757378040387577000, 1757378040387577000, 1205, 1107,        0,    0,    0
3489660932, 1757378040387577000, 1757378040387577000, 1210, 1488,        0,    0,    0
3489660932, 1757378040387577000, 1757378040387577000, 1215,  534,        0,    0,    0
3489660932, 1757378040387577000, 1757378040387577000, 1220,  650,        0,    0,    0
3758096387, 1757378045404225000, 1757378045404225000, 1175,    0,        0,    0,    0
3758096388, 1757378045404225000, 1757378045404225000, 1195,  265,        0,    0,    0
3758096388, 1757378045404225000, 1757378045404225000, 1190,  516,        0,    0,    0
3758096388, 1757378045404225000, 1757378045404225000, 1185,  912,        0,    0,    0
3758096388, 1757378045404225000, 1757378045404225000, 1180,  358,        0,    0,    0
3758096388, 1757378045404225000, 1757378045404225000, 1175,  200,        0,    0,    0
3489660931, 1757378045404225000, 1757378045404225000, 1220,    0,        0,    0,    0
3489660932, 1757378045404225000, 1757378045404225000, 1200, 1630,        0,    0,    0
3489660932, 1757378045404225000, 1757378045404225000, 1205, 1111,        0,    0,    0
3489660932, 1757378045404225000, 1757378045404225000, 1210, 1493,        0,    0,    0
3489660932, 1757378045404225000, 1757378045404225000, 1215,  535,        0,    0,    0
3489660932, 1757378045404225000, 1757378045404225000, 1220,  649,        0,    0,    0
3758096387, 1757378050419831000, 1757378050419831000, 1175,    0,        0,    0,    0
3758096388, 1757378050419831000, 1757378050419831000, 1195,  265,        0,    0,    0
3758096388, 1757378050419831000, 1757378050419831000, 1190,  516,        0,    0,    0
3758096388, 1757378050419831000, 1757378050419831000, 1185,  923,        0,    0,    0
3758096388, 1757378050419831000, 1757378050419831000, 1180,  360,        0,    0,    0
3758096388, 1757378050419831000, 1757378050419831000, 1175,  201,        0,    0,    0
3489660931, 1757378050419831000, 1757378050419831000, 1220,    0,        0,    0,    0
3489660932, 1757378050419831000, 1757378050419831000, 1200, 1639,        0,    0,    0
3489660932, 1757378050419831000, 1757378050419831000, 1205, 1114,        0,    0,    0
3489660932, 1757378050419831000, 1757378050419831000, 1210, 1496,        0,    0,    0
3489660932, 1757378050419831000, 1757378050419831000, 1215,  537,        0,    0,    0
3489660932, 1757378050419831000, 1757378050419831000, 1220,  650,        0,    0,    0
3758096387, 1757378055434415000, 1757378055434415000, 1175,    0,        0,    0,    0
3758096388, 1757378055434415000, 1757378055434415000, 1195,  265,        0,    0,    0
3758096388, 1757378055434415000, 1757378055434415000, 1190,  518,        0,    0,    0
3758096388, 1757378055434415000, 1757378055434415000, 1185,  934,        0,    0,    0
3758096388, 1757378055434415000, 1757378055434415000, 1180,  361,        0,    0,    0
3758096388, 1757378055434415000, 1757378055434415000, 1175,  200,        0,    0,    0
3489660931, 1757378055434415000, 1757378055434415000, 1220,    0,        0,    0,    0
3489660932, 1757378055434415000, 1757378055434415000, 1200, 1650,        0,    0,    0
3489660932, 1757378055434415000, 1757378055434415000, 1205, 1116,        0,    0,    0
3489660932, 1757378055434415000, 1757378055434415000, 1210, 1503,        0,    0,    0
3489660932, 1757378055434415000, 1757378055434415000, 1215,  536,        0,    0,    0
3489660932, 1757378055434415000, 1757378055434415000, 1220,  672,        0,    0,    0
3758096387, 1757378060449013000, 1757378060449013000, 1175,    0,        0,    0,    0
3758096388, 1757378060449013000, 1757378060449013000, 1195,  266,        0,    0,    0
3758096388, 1757378060449013000, 1757378060449013000, 1190,  518,        0,    0,    0
3758096388, 1757378060449013000, 1757378060449013000, 1185,  932,        0,    0,    0
3758096388, 1757378060449013000, 1757378060449013000, 1180,  366,        0,    0,    0
3758096388, 1757378060449013000, 1757378060449013000, 1175,  200,        0,    0,    0
3489660931, 1757378060449013000, 1757378060449013000, 1220,    0,        0,    0,    0
3489660932, 1757378060449013000, 1757378060449013000, 1200, 1659,        0,    0,    0
3489660932, 1757378060449013000, 1757378060449013000, 1205, 1118,        0,    0,    0
3489660932, 1757378060449013000, 1757378060449013000, 1210, 1509,        0,    0,    0
3489660932, 1757378060449013000, 1757378060449013000, 1215,  555,        0,    0,    0
3489660932, 1757378060449013000, 1757378060449013000, 1220,  673,        0,    0,    0
3758096387, 1757378065464629000, 1757378065464629000, 1175,    0,        0,    0,    0
3758096388, 1757378065464629000, 1757378065464629000, 1195,  266,        0,    0,    0
3758096388, 1757378065464629000, 1757378065464629000, 1190,  520,        0,    0,    0
3758096388, 1757378065464629000, 1757378065464629000, 1185,  932,        0,    0,    0
3758096388, 1757378065464629000, 1757378065464629000, 1180,  378,        0,    0,    0
3758096388, 1757378065464629000, 1757378065464629000, 1175,  200,        0,    0,    0
3489660931, 1757378065464629000, 1757378065464629000, 1220,    0,        0,    0,    0
3489660932, 1757378065464629000, 1757378065464629000, 1200, 1668,        0,    0,    0
3489660932, 1757378065464629000, 1757378065464629000, 1205, 1121,        0,    0,    0
3489660932, 1757378065464629000, 1757378065464629000, 1210, 1512,        0,    0,    0
3489660932, 1757378065464629000, 1757378065464629000, 1215,  555,        0,    0,    0
3489660932, 1757378065464629000, 1757378065464629000, 1220,  673,        0,    0,    0
3758096387, 1757378070481277000, 1757378070481277000, 1175,    0,        0,    0,    0
3758096388, 1757378070481277000, 1757378070481277000, 1195,  264,        0,    0,    0
3758096388, 1757378070481277000, 1757378070481277000, 1190,  520,        0,    0,    0
3758096388, 1757378070481277000, 1757378070481277000, 1185,  932,        0,    0,    0
3758096388, 1757378070481277000, 1757378070481277000, 1180,  415,        0,    0,    0
3758096388, 1757378070481277000, 1757378070481277000, 1175,  200,        0,    0,    0
3489660931, 1757378070481277000, 1757378070481277000, 1220,    0,        0,    0,    0
3489660932, 1757378070481277000, 1757378070481277000, 1200, 1677,        0,    0,    0
3489660932, 1757378070481277000, 1757378070481277000, 1205, 1130,        0,    0,    0
3489660932, 1757378070481277000, 1757378070481277000, 1210, 1572,        0,    0,    0
3489660932, 1757378070481277000, 1757378070481277000, 1215,  555,        0,    0,    0
3489660932, 1757378070481277000, 1757378070481277000, 1220,  673,        0,    0,    0
3758096387, 1757378075497968000, 1757378075497968000, 1175,    0,        0,    0,    0
3758096388, 1757378075497968000, 1757378075497968000, 1195,  256,        0,    0,    0
3758096388, 1757378075497968000, 1757378075497968000, 1190,  520,        0,    0,    0
3758096388, 1757378075497968000, 1757378075497968000, 1185,  935,        0,    0,    0
3758096388, 1757378075497968000, 1757378075497968000, 1180,  418,        0,    0,    0
3758096388, 1757378075497968000, 1757378075497968000, 1175,  205,        0,    0,    0
3489660931, 1757378075497968000, 1757378075497968000, 1220,    0,        0,    0,    0
3489660932, 1757378075497968000, 1757378075497968000, 1200, 1681,        0,    0,    0
3489660932, 1757378075497968000, 1757378075497968000, 1205, 1134,        0,    0,    0
3489660932, 1757378075497968000, 1757378075497968000, 1210, 1574,        0,    0,    0
3489660932, 1757378075497968000, 1757378075497968000, 1215,  557,        0,    0,    0
3489660932, 1757378075497968000, 1757378075497968000, 1220,  676,        0,    0,    0
3758096387, 1757378080514567000, 1757378080514567000, 1175,    0,        0,    0,    0
3758096388, 1757378080514567000, 1757378080514567000, 1195,  256,        0,    0,    0
3758096388, 1757378080514567000, 1757378080514567000, 1190,  520,        0,    0,    0
3758096388, 1757378080514567000, 1757378080514567000, 1185,  935,        0,    0,    0
3758096388, 1757378080514567000, 1757378080514567000, 1180,  418,        0,    0,    0
3758096388, 1757378080514567000, 1757378080514567000, 1175,  205,        0,    0,    0
3489660931, 1757378080514567000, 1757378080514567000, 1220,    0,        0,    0,    0
3489660932, 1757378080514567000, 1757378080514567000, 1200, 1687,        0,    0,    0
3489660932, 1757378080514567000, 1757378080514567000, 1205, 1140,        0,    0,    0
3489660932, 1757378080514567000, 1757378080514567000, 1210, 1584,        0,    0,    0
3489660932, 1757378080514567000, 1757378080514567000, 1215,  559,        0,    0,    0
3489660932, 1757378080514567000, 1757378080514567000, 1220,  676,        0,    0,    0
3758096387, 1757378085529149000, 1757378085529149000, 1175,    0,        0,    0,    0
3758096388, 1757378085529149000, 1757378085529149000, 1195,  253,        0,    0,    0
3758096388, 1757378085529149000, 1757378085529149000, 1190,  520,        0,    0,    0
3758096388, 1757378085529149000, 1757378085529149000, 1185,  935,        0,    0,    0
3758096388, 1757378085529149000, 1757378085529149000, 1180,  419,        0,    0,    0
3758096388, 1757378085529149000, 1757378085529149000, 1175,  205,        0,    0,    0
3489660931, 1757378085529149000, 1757378085529149000, 1220,    0,        0,    0,    0
3489660932, 1757378085529149000, 1757378085529149000, 1200, 1693,        0,    0,    0
3489660932, 1757378085529149000, 1757378085529149000, 1205, 1142,        0,    0,    0
3489660932, 1757378085529149000, 1757378085529149000, 1210, 1588,        0,    0,    0
3489660932, 1757378085529149000, 1757378085529149000, 1215,  563,        0,    0,    0
3489660932, 1757378085529149000, 1757378085529149000, 1220,  684,        0,    0,    0
3758096387, 1757378090546829000, 1757378090546829000, 1175,    0,        0,    0,    0
3758096388, 1757378090546829000, 1757378090546829000, 1195,  248,        0,    0,    0
3758096388, 1757378090546829000, 1757378090546829000, 1190,  520,        0,    0,    0
3758096388, 1757378090546829000, 1757378090546829000, 1185,  935,        0,    0,    0
3758096388, 1757378090546829000, 1757378090546829000, 1180,  419,        0,    0,    0
3758096388, 1757378090546829000, 1757378090546829000, 1175,  205,        0,    0,    0
3489660931, 1757378090546829000, 1757378090546829000, 1220,    0,        0,    0,    0
3489660932, 1757378090546829000, 1757378090546829000, 1200, 1708,        0,    0,    0
3489660932, 1757378090546829000, 1757378090546829000, 1205, 1144,        0,    0,    0
3489660932, 1757378090546829000, 1757378090546829000, 1210, 1588,        0,    0,    0
3489660932, 1757378090546829000, 1757378090546829000, 1215,  563,        0,    0,    0
3489660932, 1757378090546829000, 1757378090546829000, 1220,  684,        0,    0,    0
3758096387, 1757378095562441000, 1757378095562441000, 1175,    0,        0,    0,    0
3758096388, 1757378095562441000, 1757378095562441000, 1195,  248,        0,    0,    0
3758096388, 1757378095562441000, 1757378095562441000, 1190,  520,        0,    0,    0
3758096388, 1757378095562441000, 1757378095562441000, 1185,  935,        0,    0,    0
3758096388, 1757378095562441000, 1757378095562441000, 1180,  419,        0,    0,    0
3758096388, 1757378095562441000, 1757378095562441000, 1175,  206,        0,    0,    0
3489660931, 1757378095562441000, 1757378095562441000, 1220,    0,        0,    0,    0
3489660932, 1757378095562441000, 1757378095562441000, 1200, 1717,        0,    0,    0
3489660932, 1757378095562441000, 1757378095562441000, 1205, 1158,        0,    0,    0
3489660932, 1757378095562441000, 1757378095562441000, 1210, 1592,        0,    0,    0
3489660932, 1757378095562441000, 1757378095562441000, 1215,  563,        0,    0,    0
